Client ID,Subscription Product,Program Start Date,Date Closed,Status,Client State,Monthly Income,Welcome Call Complete Date
AFFQB273433,0,1/30/2015,9/25/2015,Completed,NV,1172.3,12/19/2014
FDL2536647,0,1/9/2015,1/0/1900,Client,MD,5621.15,12/20/2014
AFFQB272828,0,1/7/2015,1/0/1900,Client,OH,3800,12/22/2014
DXD2523573,0,1/3/2015,1/0/1900,Client,IA,2432,12/22/2014
AFFQB273654,0,1/15/2015,10/16/2015,Completed,CA,4940,12/19/2014
SMB2529262,0,1/1/2015,1/0/1900,Client,NC,4750,12/22/2014
AFFQB274096,0,1/23/2015,10/8/2015,Completed,PA,3800,12/22/2014
AFFQB274027,0,1/2/2015,9/3/2015,Completed,FL,4797.5,12/22/2014
SMB2537546,1,1/9/2015,1/0/1900,Client,MN,1900,12/22/2014
AFFQB274133,0,1/23/2015,1/0/1900,Client,PA,3800,12/22/2014
AFFQB266374,0,1/2/2015,11/24/2015,Completed,MI,3990,12/18/2014
AFFQB273909,0,1/5/2015,1/0/1900,Client,VA,5510,12/19/2014
AFFQB274150,0,1/5/2015,12/28/2015,Completed,MA,2992.5,12/22/2014
AFFQB274165,0,1/21/2015,10/12/2015,Completed,FL,4750,12/22/2014
AFFQB274068,0,1/5/2015,1/0/1900,Client,TX,2660,12/22/2014
AFFQB273834,0,1/20/2015,11/4/2015,Completed,TX,1710,12/22/2014
AFFQB274121,0,1/9/2015,1/0/1900,Client,PA,1900,12/23/2014
AFFQB270872,0,2/1/2015,1/0/1900,Client,TX,5320,12/23/2014
AFFQB274116,0,1/1/2015,9/25/2015,Completed,TX,3040,12/23/2014
AFFQB274221,0,1/1/2015,12/21/2015,Completed,IN,4560,12/23/2014
AFFQB270179,0,1/20/2015,12/28/2015,Completed,NC,5700,12/23/2014
AFFQB273314,0,1/3/2015,11/18/2015,Completed,MI,5700,12/23/2014
ATJ2512986,0,1/9/2015,11/10/2015,Completed,OH,3705,12/23/2014
AFFQB273914,0,1/17/2015,1/0/1900,Client,OH,950,12/23/2014
AFFQB274245,1,2/6/2015,1/0/1900,Client,CA,7520.2,12/23/2014
AFFQB274061,0,1/1/2015,9/3/2015,Completed,MO,1900,12/23/2014
AFFQB274192,0,1/15/2015,10/23/2015,Completed,IN,5700,12/23/2014
AFFQB272574,0,1/10/2015,12/16/2015,Completed,AL,6863.75,12/23/2014
DLB2533735,0,1/1/2015,11/18/2015,Completed,KY,3816.15,12/23/2014
AFFQB273854,0,1/10/2015,1/0/1900,Client,VA,1900,12/26/2014
AFFQB274300,0,1/5/2015,10/23/2015,Completed,CA,3800,12/23/2014
CZS2539705,1,1/20/2015,1/0/1900,Client,FL,3515,12/26/2014
AFFQB274287,0,1/2/2015,10/22/2015,Completed,NC,2090,12/26/2014
AFFQB274292,0,1/15/2015,1/0/1900,Client,MO,5914.7,12/26/2014
C1B2539657,1,1/12/2015,1/0/1900,Client,NC,1237.85,12/26/2014
AFFQB274342,0,1/25/2015,10/20/2015,Completed,MI,2375,12/26/2014
DOK2538379,0,1/6/2015,9/22/2015,Completed,PA,1520,1/3/2015
AFFQB274095,0,1/3/2015,11/24/2015,Completed,NC,7030,12/26/2014
PAE2539881,0,1/3/2015,10/28/2015,Completed,LA,2850,12/26/2014
JLS2539745,0,1/20/2015,1/0/1900,Client,TN,1027.9,12/30/2014
JOV2538926,0,1/1/2015,12/30/2015,Completed,CA,2470,12/27/2014
AFFQB274190,0,1/4/2015,10/6/2015,Completed,FL,2831.95,12/29/2014
RJG2538704,0,1/14/2015,11/10/2015,Completed,KY,4465,12/29/2014
AFFQB272829,0,1/28/2015,1/0/1900,Client,PA,2850,12/29/2014
AFFQB273949,0,1/7/2015,1/0/1900,Client,CA,4370,12/29/2014
DHJ2541872,0,1/14/2015,11/18/2015,Completed,LA,3800,12/29/2014
AFFQB274203,0,1/9/2015,10/6/2015,Completed,PA,4750,12/29/2014
AFFQB272400,0,1/2/2015,10/6/2015,Completed,OH,4845,12/29/2014
AFFQB274488,0,1/10/2015,1/0/1900,Client,NC,3002,12/29/2014
AFFQB271578,0,1/30/2015,1/0/1900,Client,NC,2137.5,12/29/2014
AFFQB274181,0,1/21/2015,10/27/2015,Completed,TX,6412.5,12/29/2014
PAG2542125,0,1/15/2015,12/8/2015,Completed,PA,2998.2,12/29/2014
AFFQB274510,0,1/15/2015,1/0/1900,Client,AR,2850,12/29/2014
AFFQB274481,0,1/4/2015,10/22/2015,Completed,AL,2945,12/29/2014
MJE2542266,1,1/28/2015,1/0/1900,Client,NC,2850,12/29/2014
AFFQB274119,0,1/1/2015,10/26/2015,Completed,MI,5700,12/22/2014
AFFQB274542,0,1/1/2015,11/10/2015,Completed,MO,5890,12/29/2014
JLK2535152,0,1/2/2015,12/9/2015,Completed,TX,2375,12/29/2014
CZS2541469,0,1/9/2015,9/22/2015,Completed,FL,2850,12/29/2014
AFFQB274464,0,1/15/2015,9/3/2015,Completed,FL,4180,12/29/2014
AFFQB274497,0,1/2/2015,11/9/2015,Completed,IN,6650,12/29/2014
AFFQB274585,0,1/23/2015,11/4/2015,Completed,PA,4560,12/29/2014
AFFQB274697,0,1/9/2015,10/6/2015,Completed,MI,1900,12/29/2014
AFFQB274686,0,1/2/2015,12/11/2015,Completed,OH,3641.35,12/29/2014
AFFQB274312,0,2/6/2015,11/12/2015,Completed,DC,2850,12/29/2014
AFFQB270326,1,1/30/2015,1/0/1900,Client,OH,3800,12/29/2014
AFFQB274609,0,1/9/2015,10/2/2015,Completed,FL,9618.75,12/29/2014
AFFQB274730,0,1/28/2015,10/1/2015,Completed,AZ,1110.55,12/30/2014
AFFQB274258,0,1/15/2015,1/0/1900,Client,MI,9500,12/30/2014
AFFQB274158,0,1/15/2015,1/0/1900,Client,TX,3135,12/30/2014
AFFQB274053,0,1/1/2015,10/5/2015,Completed,TX,4750,12/30/2014
AFFQB274338,0,1/23/2015,9/22/2015,Completed,MI,3040,12/30/2014
MMS2540952,0,1/14/2015,9/23/2015,Completed,OH,1900,12/30/2014
AFFQB271462,0,1/19/2015,11/25/2015,Completed,CA,5778.85,12/30/2014
CZS2543918,0,1/9/2015,9/3/2015,Completed,NV,4214.2,12/30/2014
TDK2432614,1,1/2/2015,1/0/1900,Client,IN,2470,12/30/2014
TKC2537506,0,2/9/2015,12/9/2015,Completed,FL,2850,12/22/2014
AOC2544359,0,1/14/2015,12/22/2015,Completed,CA,1900,1/5/2015
JJS2534430,0,1/14/2015,1/0/1900,Client,FL,2280,1/5/2015
JAW2539798,0,1/5/2015,1/0/1900,Client,MO,3610,12/31/2014
AFFQB274868,0,1/28/2015,11/11/2015,Completed,TX,2375,12/30/2014
AFFQB273996,0,1/28/2015,10/28/2015,Completed,AL,2850,12/30/2014
IEU2531001,1,1/9/2015,1/0/1900,Client,CA,3955.8,12/30/2014
TAM2543288,0,1/16/2015,1/0/1900,Client,TN,2375,12/31/2014
AFFQB274911,0,1/15/2015,1/0/1900,Client,IA,2118.5,12/31/2014
AFFQB274908,0,1/15/2015,12/21/2015,Completed,MA,4275,12/30/2014
AFFQB274668,0,1/15/2015,11/3/2015,Completed,PA,2470,12/30/2014
AFFQB274857,0,1/28/2015,12/1/2015,Completed,CA,1653,12/31/2014
AFFQB274934,0,1/15/2015,1/0/1900,Client,LA,3990,12/31/2014
RCN2545723,1,1/5/2015,1/7/2016,Terminated,CA,2470,12/31/2014
RTL2545989,0,1/9/2015,11/18/2015,Completed,LA,2565,12/31/2014
AFFQB274644,0,1/5/2015,10/5/2015,Completed,FL,5320,12/31/2014
AFFQB275012,0,1/15/2015,1/0/1900,Client,NC,4765.2,12/31/2014
AFFQB274922,0,1/5/2015,1/0/1900,Client,TX,4940,12/30/2014
NXC2544775,0,1/16/2015,1/0/1900,Completed,VA,5301.95,12/31/2014
ALH2537604,0,1/12/2015,10/22/2015,Completed,MO,1935.15,12/31/2014
DOK2545865,0,1/2/2015,11/25/2015,Completed,TX,4750,12/31/2014
LDP2540887,0,1/15/2015,1/0/1900,Client,MD,2090,12/31/2014
AFFQB274928,0,1/18/2015,9/2/2015,Completed,AZ,2850,12/31/2014
AFFQB274640,0,1/20/2015,10/16/2015,Completed,TX,1045,12/31/2014
DOK2546190,0,1/2/2015,1/0/1900,Client,MO,570,12/31/2014
AFFQB274729,0,1/22/2015,10/19/2015,Completed,MO,3135,12/31/2014
CAC2544757,0,1/16/2015,12/21/2015,Completed,NC,2675.2,1/2/2015
AFFQB274881,0,1/23/2015,11/11/2015,Completed,IN,3610,12/31/2014
TLM2546588,0,1/30/2015,11/9/2015,Completed,VA,5937.5,1/2/2015
AFFQB273419,0,1/29/2015,1/0/1900,Client,NM,4180,1/2/2015
AFFQB274956,0,1/28/2015,11/4/2015,Completed,MI,1850.6,12/31/2014
AFFQB275133,0,1/18/2015,10/26/2015,Completed,OH,5700,1/2/2015
AFFQB274876,0,1/30/2015,11/23/2015,Completed,MD,2280,12/31/2014
TAA2547479,0,1/14/2015,10/28/2015,Completed,TX,2280,1/2/2015
AFFQB274814,0,1/30/2015,12/9/2015,Completed,MA,2850,1/2/2015
AFFQB274901,0,2/3/2015,11/4/2015,Completed,AL,3040,12/31/2014
TDK2544989,0,1/14/2015,10/22/2015,Completed,MI,2280,1/2/2015
AFFQB275176,1,2/6/2015,1/0/1900,Client,DE,4465,1/3/2015
AFFQB275144,0,1/30/2015,1/0/1900,Client,NC,3190.1,1/3/2015
AFFQB275170,0,1/12/2015,1/0/1900,Completed,MD,1710,1/3/2015
NSD2526035,0,1/20/2015,12/16/2015,Completed,MI,1900,1/3/2015
AFFQB275128,0,1/15/2015,11/20/2015,Completed,PA,3610,1/2/2015
JOV2548575,0,1/15/2015,11/9/2015,Completed,NV,1140,1/5/2015
JMH2545679,0,1/14/2015,9/2/2015,Completed,CA,1330,1/5/2015
AFFQB275309,0,1/30/2015,11/4/2015,Completed,VA,1710,1/5/2015
EEA2524710,0,1/5/2015,10/27/2015,Completed,CA,3631.85,1/8/2015
PJD2549989,0,1/15/2015,10/14/2015,Completed,MI,3990,1/5/2015
NSD2515082,0,2/3/2015,10/16/2015,Completed,MD,5700,1/5/2015
DLB2546627,0,2/5/2015,12/17/2015,Completed,TX,855,1/5/2015
AFFQB275213,0,1/9/2015,1/0/1900,Client,NM,3230,1/5/2015
AFFQB275386,0,1/16/2015,10/27/2015,Completed,OH,2470,1/5/2015
S1L2550144,0,1/30/2015,11/10/2015,Completed,MA,3089.4,1/5/2015
AOC2547855,0,1/14/2015,12/2/2015,Completed,NV,1330,1/15/2015
AFFQB275288,1,1/16/2015,11/17/2015,Terminated,NC,0.95,1/5/2015
AFFQB275302,0,1/16/2015,11/25/2015,Completed,TX,3610,1/5/2015
MJV2536079,0,1/9/2015,1/0/1900,Client,TX,4750,12/22/2014
JMH2535232,1,2/14/2015,1/0/1900,Client,CA,3325,1/7/2015
AFFQB274758,0,1/30/2015,12/22/2015,Completed,MI,3800,1/5/2015
AFFQB275397,0,2/6/2015,1/0/1900,Client,NC,6460,1/5/2015
C1B2546386,0,1/10/2015,11/9/2015,Completed,KY,1425,1/8/2015
CAK2551063,0,2/7/2015,11/17/2015,Completed,VA,4275,1/5/2015
AFFQB275563,0,1/17/2015,11/10/2015,Completed,AL,950,1/6/2015
AFFQB274907,0,1/16/2015,1/0/1900,Client,TX,2850,1/5/2015
KJH2550895,0,1/5/2015,10/6/2015,Completed,CA,2812,1/5/2015
CHC2513367,0,1/10/2015,12/17/2015,Completed,TX,2660,1/6/2015
JRW2537781,0,1/18/2015,10/16/2015,Completed,CA,3040,1/5/2015
SXW2526720,0,1/14/2015,11/24/2015,Completed,IA,689.7,12/12/2014
AFFQB274746,0,1/15/2015,12/9/2015,Completed,OH,3800,1/6/2015
AFFQB275598,0,2/2/2015,10/27/2015,Completed,TN,2438.65,1/6/2015
AFFQB275489,0,1/23/2015,11/24/2015,Completed,OH,2375,1/5/2015
AFFQB275408,0,1/8/2015,10/6/2015,Completed,LA,1885.75,1/6/2015
AFFQB274965,0,1/28/2015,1/0/1900,Client,TX,12695.8,1/6/2015
AFFQB275035,0,2/5/2015,11/12/2015,Completed,CA,6175,1/6/2015
AFFQB275369,0,1/30/2015,10/23/2015,Completed,TN,2299,1/6/2015
AFFQB273249,0,1/27/2015,1/0/1900,Client,MI,5225,1/6/2015
GCS2542591,0,1/16/2015,10/23/2015,Completed,MT,1330,1/7/2015
SKW2484855,1,1/22/2015,1/0/1900,Client,TX,5225,1/6/2015
MNG2547542,0,1/10/2015,9/21/2015,Completed,SD,1235,1/7/2015
TAM2548004,0,1/23/2015,12/9/2015,Completed,CA,2280,1/7/2015
SMP2549449,0,1/9/2015,11/24/2015,Completed,PA,1900,1/6/2015
AFFQB275179,0,1/15/2015,1/0/1900,Client,MO,5130,1/6/2015
AFFQB275811,0,1/6/2015,11/9/2015,Completed,LA,3325,1/6/2015
AFFQB275802,0,1/15/2015,1/0/1900,Client,OH,3800,1/6/2015
AFFQB274764,0,1/23/2015,10/8/2015,Completed,MI,4465,1/6/2015
MMS2539330,0,1/12/2015,12/9/2015,Completed,CA,1900,1/6/2015
AFFQB274837,0,1/13/2015,1/0/1900,Client,MD,1900,1/6/2015
AFFQB275634,0,1/23/2015,12/21/2015,Completed,MD,1140,1/6/2015
MMS2553045,0,2/3/2015,1/0/1900,Client,CA,2398.75,1/7/2015
AFFQB272707,0,2/1/2015,1/0/1900,Client,DC,4275,1/6/2015
AFFQB275914,0,1/16/2015,1/0/1900,Client,TX,2280,1/7/2015
AFFQB275801,0,1/28/2015,11/16/2015,Completed,CA,2850,1/7/2015
AFFQB275473,0,1/30/2015,12/9/2015,Completed,VA,684,1/6/2015
AFFQB275882,0,1/15/2015,1/0/1900,Client,TX,8550,1/7/2015
AFFQB275728,0,2/3/2015,11/25/2015,Completed,AL,3443.75,1/6/2015
AFFQB275440,0,1/15/2015,11/23/2015,Completed,MA,1710,1/7/2015
TAA2541383,1,1/23/2015,1/0/1900,Client,NC,2077.65,1/7/2015
AFFQB271959,0,2/5/2015,1/0/1900,Client,AR,7125,1/6/2015
MJE2552660,0,1/16/2015,12/10/2015,Completed,TX,3800,1/7/2015
AFFQB275772,0,1/30/2015,1/0/1900,Client,MD,3990,1/6/2015
CAC2551040,0,1/16/2015,1/0/1900,Client,FL,3515,1/7/2015
AFFQB275178,0,1/23/2015,9/11/2015,Completed,PA,2660,1/7/2015
ALH2550231,0,1/14/2015,9/9/2015,Completed,FL,1425,1/7/2015
EEA2550864,0,1/9/2015,10/14/2015,Completed,TX,3562.5,1/9/2015
AFFQB275866,0,1/29/2015,1/0/1900,Client,CA,4465,1/7/2015
AFFQB275929,0,1/15/2015,1/0/1900,Client,CA,1900,1/7/2015
SMM2553477,0,1/10/2015,1/0/1900,Client,VA,1725.2,1/7/2015
AFFQB275781,1,2/15/2015,1/0/1900,Client,MA,11400,1/6/2015
AFFQB275907,0,1/10/2015,10/6/2015,Completed,CA,2090,1/7/2015
DOK2547060,0,1/14/2015,12/8/2015,Completed,VA,2090,1/7/2015
AFFQB275952,0,1/16/2015,9/10/2015,Completed,TX,5225,1/7/2015
JJS2497288,0,1/10/2015,10/8/2015,Completed,CA,2585.9,1/19/2015
JEM2553035,1,1/9/2015,1/0/1900,Client,IA,1387,1/7/2015
AFFQB275616,0,1/15/2015,11/4/2015,Completed,MA,2565,1/7/2015
AFFQB275967,0,1/17/2015,10/30/2015,Completed,OK,2280,1/7/2015
AFFQB276059,0,1/24/2015,10/14/2015,Completed,IN,2223,1/7/2015
C1C2553403,0,1/23/2015,11/3/2015,Completed,FL,2090,1/7/2015
AFFQB276113,0,1/14/2015,9/8/2015,Completed,AZ,3800,1/7/2015
SMM2551752,0,2/5/2015,10/27/2015,Completed,CA,1947.5,1/8/2015
SLM2555019,0,2/5/2015,11/19/2015,Completed,TX,3040,1/8/2015
AFFQB275857,0,1/19/2015,9/25/2015,Completed,PA,6460,1/7/2015
ALT2546196,0,2/3/2015,1/0/1900,Client,AL,2375,1/7/2015
AFFQB275682,0,1/22/2015,11/10/2015,Completed,DC,2375,1/7/2015
AFFQB275545,0,1/22/2015,11/10/2015,Completed,OH,2375,1/7/2015
AFFQB275841,0,1/30/2015,10/23/2015,Completed,CA,4465,1/8/2015
PAG2547606,1,2/19/2015,1/0/1900,Client,MO,2375,1/8/2015
AFFQB274944,0,1/27/2015,1/0/1900,Client,TX,3479.85,1/7/2015
AFFQB276091,1,1/17/2015,1/0/1900,Client,MA,2850,1/8/2015
AFFQB276005,0,2/1/2015,12/18/2015,Completed,MO,6650,1/7/2015
AFFQB276133,0,1/22/2015,10/6/2015,Completed,CA,2755,1/8/2015
JOV2554440,0,1/19/2015,11/4/2015,Completed,MO,1900,1/9/2015
FDB2554238,0,1/14/2015,12/9/2015,Completed,AZ,2375,1/8/2015
AFFQB276071,0,1/30/2015,12/10/2015,Completed,OH,890.15,1/8/2015
AFFQB275709,0,1/30/2015,1/0/1900,Client,IN,2878.5,1/8/2015
AFFQB276111,0,1/25/2015,1/0/1900,Client,CA,3325,1/8/2015
AFFQB276216,0,1/22/2015,1/0/1900,Client,NC,5937.5,1/8/2015
TAA2554474,0,1/15/2015,10/19/2015,Completed,FL,4940,1/8/2015
RTL2547565,0,1/16/2015,1/0/1900,Client,OK,3040,1/14/2015
AFFQB276195,0,1/27/2015,10/6/2015,Completed,ID,3184.4,1/9/2015
SMP2552900,0,1/16/2015,1/0/1900,Client,FL,3087.5,1/7/2015
SXW2508160,0,1/25/2015,10/30/2015,Completed,OH,6935,1/9/2015
AFFQB276333,0,1/13/2015,11/3/2015,Completed,MA,2850,1/9/2015
AFFQB276394,0,2/8/2015,1/0/1900,Client,AL,1778.4,1/9/2015
AFFQB276135,0,1/9/2015,1/0/1900,Client,CA,2850,1/9/2015
AFFQB275831,0,1/23/2015,9/21/2015,Completed,AL,4750,1/8/2015
AFFQB276065,0,2/10/2015,12/16/2015,Completed,TX,2736,1/9/2015
MJE2551269,0,2/6/2015,1/0/1900,Client,MI,1966.5,1/9/2015
JXH2552451,0,1/28/2015,11/24/2015,Completed,PA,2726.5,1/9/2015
C1C2554954,0,2/2/2015,1/0/1900,Client,VA,2850,1/15/2015
AFFQB275886,0,1/30/2015,1/0/1900,Client,PA,3705,1/9/2015
AFFQB275534,0,1/22/2015,11/10/2015,Completed,AZ,3562.5,1/9/2015
MBS2550505,0,2/11/2015,1/0/1900,Client,AR,1740.4,1/15/2015
AFFQB275449,0,2/8/2015,1/0/1900,Client,CA,9103.85,1/9/2015
AFFQB267577,0,1/10/2015,9/10/2015,Completed,TX,6175,1/6/2015
AFFQB276304,0,1/21/2015,11/19/2015,Completed,MD,4275,1/9/2015
AFFQB274757,0,1/15/2015,1/0/1900,Client,TX,3325,1/9/2015
AFFQB276225,0,2/16/2015,12/8/2015,Completed,CA,8628.85,1/9/2015
AFFQB276380,0,1/23/2015,1/0/1900,Client,OH,3990,1/9/2015
AFFQB274651,0,1/23/2015,12/23/2015,Completed,PA,3800,1/9/2015
AFFQB276309,0,1/28/2015,12/9/2015,Completed,TX,2470,1/9/2015
AFFQB276484,0,1/28/2015,10/27/2015,Completed,PA,2185,1/9/2015
FDL2552698,0,2/1/2015,10/22/2015,Completed,TN,2090,1/10/2015
AFFQB276411,0,1/18/2015,10/1/2015,Completed,VA,2090,1/10/2015
AFFQB276088,0,1/30/2015,1/0/1900,Client,TX,5700,1/9/2015
AFFQB267320,0,1/16/2015,10/20/2015,Completed,UT,1799.3,1/10/2015
S1L2556588,0,2/13/2015,1/0/1900,Client,OH,3800,1/9/2015
RJG2543968,0,1/14/2015,9/25/2015,Completed,CA,2185,1/12/2015
AFFQB276448,0,2/6/2015,1/0/1900,Client,AL,1520,1/12/2015
BZB2558516,0,1/14/2015,10/20/2015,Completed,PA,2185,1/13/2015
TLH2556836,0,1/15/2015,12/16/2015,Completed,MA,2926,1/12/2015
DHJ2552322,0,1/14/2015,11/3/2015,Completed,OH,2090,1/12/2015
AFFQB275920,0,2/6/2015,1/0/1900,Completed,OH,5320,1/9/2015
DEM2543016,0,2/12/2015,1/0/1900,Client,CA,1380.35,1/12/2015
AFFQB276421,0,1/30/2015,1/0/1900,Client,OH,3325,1/12/2015
AFFQB276660,0,1/14/2015,1/0/1900,Client,TX,3629,1/12/2015
AFFQB276671,0,1/20/2015,10/30/2015,Completed,FL,3914.95,1/12/2015
AFFQB275523,0,1/30/2015,12/10/2015,Completed,MI,2375,1/8/2015
TAM2545612,0,1/22/2015,11/19/2015,Completed,AR,2470,1/12/2015
SLM2559320,1,2/6/2015,1/0/1900,Client,IN,4370,1/12/2015
AFFQB276447,0,2/7/2015,12/2/2015,Completed,AZ,4085,1/9/2015
CTH2560446,1,1/16/2015,1/0/1900,Client,MN,2337.95,1/12/2015
TYD2510529,0,1/17/2015,1/0/1900,Client,FL,2589.7,1/10/2015
BJA2556965,0,1/30/2015,11/24/2015,Completed,CA,3325,1/9/2015
JXH2560533,0,2/13/2015,1/0/1900,Client,VA,2375,1/12/2015
AFFQB276702,0,2/3/2015,12/28/2015,Completed,TX,2470,1/12/2015
ACT2555427,0,1/22/2015,11/10/2015,Completed,FL,4767.1,1/13/2015
AFFQB276710,0,1/25/2015,1/0/1900,Client,FL,2850,1/12/2015
EEA2536299,0,1/14/2015,1/0/1900,Client,LA,1520,1/14/2015
MXP2559441,0,2/6/2015,1/0/1900,Client,VA,1520,1/12/2015
EEA2539955,0,1/14/2015,11/19/2015,Completed,PA,1235,1/19/2015
JLK2560197,0,1/23/2015,9/17/2015,Completed,TX,3990,1/12/2015
AFFQB276758,0,1/15/2015,10/19/2015,Completed,OH,3610,1/12/2015
AFFQB276826,0,1/15/2015,1/0/1900,Client,OH,4085,1/12/2015
AFFQB276842,0,2/1/2015,12/22/2015,Completed,TX,2375,1/12/2015
AFFQB276833,1,1/16/2015,1/0/1900,Client,MA,3462.75,1/12/2015
AFFQB276631,0,1/20/2015,11/9/2015,Completed,PA,2375,1/13/2015
AFFQB271431,0,1/22/2015,9/25/2015,Completed,CA,4750,1/13/2015
EEA2552893,0,1/13/2015,12/11/2015,Completed,MN,1900,1/14/2015
AFFQB276656,0,1/26/2015,1/0/1900,Client,PA,2375,1/12/2015
AFFQB276572,1,1/30/2015,1/0/1900,Client,VA,2608.7,1/12/2015
SXB2554620,0,1/14/2015,1/0/1900,Client,AL,1900,1/19/2015
AFFQB276418,0,1/30/2015,1/0/1900,Client,AR,2470,1/12/2015
AFFQB276708,0,3/2/2015,1/0/1900,Client,CA,3040,1/13/2015
AFFQB276661,0,1/30/2015,1/0/1900,Client,AZ,3081.8,1/12/2015
JLK2553060,0,1/16/2015,12/1/2015,Completed,PA,4750,1/12/2015
DEM2554307,0,1/23/2015,11/4/2015,Completed,MD,2850,1/13/2015
AFFQB276865,0,1/20/2015,12/11/2015,Completed,IA,2280,1/13/2015
S1L2560646,0,2/13/2015,1/0/1900,Client,FL,4750,1/13/2015
CAC2534677,0,1/16/2015,11/23/2015,Completed,VA,3655.6,1/13/2015
AFFQB276863,1,1/22/2015,1/0/1900,Client,AR,2850,1/13/2015
RMT2562088,0,1/20/2015,11/3/2015,Completed,AZ,3800,1/13/2015
AFFQB276601,0,2/1/2015,11/24/2015,Completed,NM,1960.8,1/12/2015
AFFQB276828,0,2/15/2015,12/9/2015,Completed,PA,1596,1/13/2015
PJD2549171,0,1/22/2015,10/22/2015,Completed,OH,1178,1/7/2015
AFFQB276928,0,1/18/2015,1/0/1900,Client,TX,3800,1/13/2015
AFFQB276699,0,2/2/2015,1/0/1900,Client,AL,2375,1/12/2015
AFFQB273734,0,1/23/2015,1/0/1900,Client,FL,1900,1/13/2015
GAS2557250,0,2/6/2015,12/28/2015,Completed,CA,2375,1/13/2015
AFFQB275946,0,2/6/2015,12/8/2015,Completed,CA,4085,1/13/2015
SAC2560060,0,1/30/2015,12/9/2015,Completed,OK,4275,1/13/2015
BJA2560863,0,1/30/2015,1/0/1900,Client,OH,3800,1/13/2015
AFFQB276634,0,1/20/2015,10/19/2015,Completed,UT,2375,1/13/2015
AFFQB276055,0,2/13/2015,1/0/1900,Client,OH,4655,1/13/2015
AFFQB276239,0,1/16/2015,12/17/2015,Completed,MO,2375,1/12/2015
AFFQB276973,0,2/25/2015,11/11/2015,Completed,OH,3230,1/13/2015
FDL2557017,0,1/23/2015,1/0/1900,Client,MO,1140,1/15/2015
KJH2507449,1,1/19/2015,1/0/1900,Client,FL,1995,1/13/2015
AFFQB276205,1,2/3/2015,1/0/1900,Client,AZ,7125,1/13/2015
AOC2562276,0,1/23/2015,10/14/2015,Completed,AR,1282.5,1/15/2015
MJE2559765,0,1/23/2015,11/10/2015,Completed,CA,2375,1/13/2015
SKW2558625,0,2/5/2015,10/8/2015,Completed,CA,3895,1/13/2015
DSS2559386,1,1/25/2015,1/0/1900,Client,MO,2280,1/13/2015
AFFQB277029,0,2/5/2015,1/0/1900,Client,NC,1163.75,1/13/2015
JRW2555591,0,1/26/2015,12/9/2015,Completed,MN,2850,1/13/2015
AFFQB276721,0,1/26/2015,1/0/1900,Client,VA,1235,1/13/2015
AFFQB276854,0,2/20/2015,1/0/1900,Client,CA,9500,1/13/2015
CZS2551833,0,1/20/2015,10/30/2015,Completed,FL,3895,1/7/2015
AFFQB273798,0,1/30/2015,12/16/2015,Completed,NC,2057.7,1/13/2015
AFFQB276933,0,2/3/2015,1/0/1900,Client,FL,6578.75,1/13/2015
AFFQB276544,0,2/4/2015,1/0/1900,Client,CA,5415,1/13/2015
MNG2553675,0,1/20/2015,10/6/2015,Completed,TX,2660,1/15/2015
AFFQB277084,0,2/10/2015,10/20/2015,Completed,OH,3135,1/14/2015
AFFQB276703,0,2/13/2015,1/0/1900,Client,PA,2945,1/13/2015
AFFQB276734,0,2/9/2015,1/0/1900,Client,MI,8312.5,1/14/2015
CZS2562319,0,2/14/2015,1/0/1900,Client,MA,2040.6,1/14/2015
SMB2562843,0,1/23/2015,12/3/2015,Completed,TX,2546,1/16/2015
PAG2554177,0,2/13/2015,1/0/1900,Client,IA,4180,1/14/2015
AFFQB276983,0,1/30/2015,1/0/1900,Client,CA,1710,1/14/2015
AFFQB277099,0,1/23/2015,11/4/2015,Completed,PA,2755,1/14/2015
AFFQB277107,0,2/6/2015,1/0/1900,Client,AZ,1301.5,1/14/2015
WMT2562221,0,2/13/2015,1/0/1900,Client,MI,2660,1/14/2015
AFFQB276643,0,2/13/2015,12/28/2015,Completed,MI,1710,1/14/2015
AFFQB276939,0,1/30/2015,11/24/2015,Completed,TX,1900,1/14/2015
AFFQB277082,0,2/15/2015,1/0/1900,Client,TN,1900,1/14/2015
AFFQB277199,0,1/23/2015,1/0/1900,Client,FL,2660,1/14/2015
CWF2559850,0,1/23/2015,10/14/2015,Completed,DE,3800,1/15/2015
GLT2555738,0,2/13/2015,12/28/2015,Completed,TX,2470,1/15/2015
MMS2564826,1,2/12/2015,1/0/1900,Client,KY,3420,1/15/2015
AFFQB277322,0,2/15/2015,1/0/1900,Client,TX,2090,1/15/2015
JLK2561005,1,1/21/2015,1/0/1900,Client,TX,2565,1/15/2015
JLK2563281,0,2/5/2015,11/18/2015,Completed,AZ,2660,1/15/2015
AFFQB277318,0,2/6/2015,1/0/1900,Client,CA,1495.3,1/15/2015
AFFQB277336,1,2/15/2015,1/0/1900,Client,IA,2850,1/15/2015
AFFQB277100,0,1/30/2015,10/9/2015,Completed,PA,2185,1/15/2015
NSD2539391,0,1/21/2015,9/2/2015,Completed,TX,3420,1/15/2015
AJG2560041,0,1/25/2015,1/0/1900,Client,NC,1140,1/26/2015
RTL2553101,0,2/10/2015,12/9/2015,Completed,NV,2375,1/15/2015
AFFQB275603,0,2/10/2015,1/0/1900,Client,OK,2850,1/15/2015
